Date,WorkspaceLineId,WorkspaceFactoryName,WorkspaceBuildingName,BuyerName,SMV,SampleSMV,CM,DayTarget,IETarget,TargetEfficiency,ManPowerPresent,PlannedIronMan,PlannedHelper,PlannedOperator,PlannedHours,RunningWorkDay,AchievedEfficiency,dhu
12/29/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,38.88,2.31,2194,2549,72.5,26,2,8,30,9.1,3,33.54,4.06
12/29/2025,L022,Beta Garments Ltd,Beta-B3,Buyer 11,14.16,14.51,1.26,1607,2613,68.7,42,2,8,30,9.3,3,18.79,14.78
12/29/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,16.24,1.85,731,2772,72.2,36,2,8,30,8.3,21,101.45,13.39
12/29/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,43.3,1.7,2876,2892,63.4,44,2,8,30,8.1,24,12.92,8.68
12/29/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,22.24,2.32,2803,1845,70.5,42,2,8,30,9.1,5,73.99,8.32
12/29/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,38.82,1.24,646,2895,58.7,49,2,8,30,10.6,8,52.94,11.85
12/29/2025,L005,Gamma Textiles Ltd,Gamma-B3,Buyer 2,38.35,35.1,1.63,2028,2499,76.7,41,2,8,30,8.3,14,72.2,2.49
12/29/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,21.49,2.4,1882,522,73.8,48,2,8,30,9.9,24,43.36,7.11
12/29/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,9.16,1.5,1232,2041,63.7,41,2,8,30,10,10,33.68,4.42
12/29/2025,L126,Gamma Textiles Ltd,Gamma-B2,Buyer 2,16.35,15.82,1.91,2853,907,78,45,2,8,30,10.5,25,46.64,21.6
12/29/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,38.44,2.35,1409,1891,50.4,44,2,8,30,9.7,2,93.94,8.35
12/29/2025,L104,Alpha Apparels Ltd,Alpha-B3,Buyer 3,30.84,29.18,0.58,544,1440,70.9,52,2,8,30,10.1,6,30.25,3.58
12/29/2025,L049,Beta Garments Ltd,Beta-B2,Buyer 1,33.34,34.56,2.4,812,1935,51.8,48,2,8,30,9.8,21,61.31,6.78
12/29/2025,L040,Beta Garments Ltd,Beta-B1,Buyer 1,27.23,26.68,1.3,2569,1160,76.1,35,2,8,30,9.1,11,80.48,10.27
12/29/2025,L052,Gamma Textiles Ltd,Gamma-B2,Buyer 1,43.33,39.49,2.54,1681,1050,58.8,48,2,8,30,9.7,23,63.92,0.22
12/29/2025,L024,Beta Garments Ltd,Beta-B2,Buyer 10,24.6,25.56,0.9,1720,2550,77.2,35,2,8,30,10.2,3,54.41,9.21
12/29/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,12.29,1.61,658,1816,68.6,36,2,8,30,10.4,2,23.71,3.05
12/29/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,15.55,2.43,2546,2706,54.1,45,2,8,30,10.3,22,50.82,5.19
12/29/2025,L048,Alpha Apparels Ltd,Alpha-B1,Buyer 3,27.13,25.16,0.99,848,2206,51.9,51,2,8,30,9.6,23,79.44,7.93
12/29/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,27.61,2.9,1773,2419,72.5,43,2,8,30,9.7,8,75.9,8.12
12/29/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,16.79,2.23,2364,547,65.6,51,2,8,30,10.5,18,69.96,9.72
12/29/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,12.75,2.24,868,941,63.8,46,2,8,30,9.7,13,38.99,2.62
12/29/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,15.76,1.63,2346,2440,68.3,50,2,8,30,10.4,18,68.34,3.48
12/29/2025,L081,Alpha Apparels Ltd,Alpha-B1,Buyer 2,32.92,34.98,0.79,2734,616,56.6,46,2,8,30,9.3,23,28.48,84.11334201
12/29/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,29.56,2.38,2021,1539,79.7,41,2,8,30,8.8,15,88.45,3.18
12/29/2025,L109,Beta Garments Ltd,Beta-B1,Buyer 22,22.34,22.24,1.91,1023,1540,59.1,43,2,8,30,10.1,16,52.04,6.02
12/29/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,29.66,1.02,1853,1961,57.4,47,2,8,30,9.5,9,62.87,7.59
12/29/2025,L086,Beta Garments Ltd,Beta-B1,Buyer 1,17.49,17.08,1,1679,1194,75.3,38,2,8,30,10.1,5,51.58,8.07
12/29/2025,L095,Gamma Textiles Ltd,Gamma-B2,Buyer 2,22.96,22.68,2.34,833,2873,72.5,31,2,8,30,9.6,18,95.84,6.37
12/29/2025,L091,Gamma Textiles Ltd,Gamma-B1,Buyer 2,12.13,12.76,2.48,590,919,61.8,43,2,8,30,8.5,4,51.04,6.71
12/29/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,31.02,1.12,1612,1491,52.6,46,2,8,30,9.7,10,40.9,11.98
12/29/2025,L033,Beta Garments Ltd,Beta-B1,Buyer 1,41.65,45.04,1.64,1727,2765,70,46,2,8,30,8.6,2,75.86,2.14
12/29/2025,L003,Alpha Apparels Ltd,Alpha-B1,Buyer 1,31.03,30.7,1.33,1053,2248,50.4,27,2,8,30,8.3,15,58.71,11.9
12/29/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,17.91,0.83,1283,1748,77.8,39,2,8,30,10.2,2,66.14,9.13
12/29/2025,L130,Beta Garments Ltd,Beta-B1,Buyer 13,21.12,22.41,1.28,929,2097,67.6,43,2,8,30,9.2,22,55.63,12.56
12/29/2025,L119,Alpha Apparels Ltd,Alpha-B1,Buyer 2,22.75,22.71,2.59,2311,2342,56.2,40,2,8,30,9.9,20,2725.839594,17.76
12/30/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,41.99,2.36,1799,702,56.4,32,2,8,30,8.4,16,25.99,8.96
12/30/2025,L036,Alpha Apparels Ltd,Alpha-B1,Buyer 1,12.36,12.48,0.95,2809,1233,72.6,39,2,8,30,10,14,54.99,0
12/30/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,27.04,2.11,2387,1303,56.2,52,2,8,30,10.3,15,76.26,12.57
12/30/2025,L013,Alpha Apparels Ltd,Alpha-B2,Buyer 2,18.9,17.16,1.75,2433,1790,52.2,39,2,8,30,10.7,22,42.29,5.05
12/30/2025,L015,Alpha Apparels Ltd,Alpha-B3,Buyer 1,32.04,33.34,0.65,1254,573,73.4,54,2,8,30,10.2,24,60.16,10.49
12/30/2025,L044,Alpha Apparels Ltd,Alpha-B2,Buyer 1,16.56,15.5,2.99,1966,1072,54,33,2,8,30,10.8,25,54.23,4.08
12/30/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,43.81,0.77,1382,2552,70.4,39,2,8,30,8.3,22,94.57,9.84
12/30/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,18.97,2.58,2311,2031,67.9,34,2,8,30,9.6,11,75.02,11.73
12/30/2025,L022,Beta Garments Ltd,Beta-B3,Buyer 11,14.16,13.2,2.14,989,809,70.2,40,2,8,30,9.4,11,24.24,15.06
12/30/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,29.51,2.07,2357,1561,75.3,45,2,8,30,10,8,81.43,6.7
12/30/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,11.53,2.1,1828,2940,52.8,38,2,8,30,9.9,1,43.75,1.1
12/30/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,19.37,1.05,1402,1577,61.7,40,2,8,30,8.4,18,84.27,7.32
12/30/2025,L063,Beta Garments Ltd,Beta-B3,Buyer 20,42.87,42.73,2.17,2769,2419,55.7,43,2,8,30,9.4,18,48.29,6.49
12/30/2025,L135,Alpha Apparels Ltd,Alpha-B1,Buyer 1,8.31,8.64,1.36,1642,2435,77.4,41,2,8,30,9.9,15,69.37,7.06
12/30/2025,L130,Beta Garments Ltd,Beta-B1,Buyer 13,21.12,21.55,2.1,2346,2084,66.7,52,2,8,30,10.7,2,49.45,10.5
12/30/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,19.4,2.5,662,889,55.5,52,2,8,30,10,1,63.89,14.75
12/30/2025,L031,Alpha Apparels Ltd,Alpha-B1,Buyer 1,11.33,12.13,2.71,1326,2597,56.6,46,2,8,30,8.3,16,79.91,9.16
12/30/2025,L062,Alpha Apparels Ltd,Alpha-B2,Buyer 1,33.26,35.26,1.1,1600,1835,79.4,41,2,8,30,10.2,24,77.36,5.47
12/30/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,21.09,1.15,1030,2983,75.5,34,2,8,30,10.3,23,70.6,5.36
12/30/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,29.04,1.18,2565,2976,50.9,51,2,8,30,10.8,1,68.16,1.88
12/30/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,30.93,1.09,1732,2188,60.6,49,2,8,30,10.8,20,24.63,4.72
12/30/2025,L005,Gamma Textiles Ltd,Gamma-B3,Buyer 2,38.35,39.86,0.9,1008,1991,73.5,33,2,8,30,10.9,14,69.86,0.47
12/30/2025,L059,Alpha Apparels Ltd,Alpha-B2,Buyer 1,39.68,41.14,1.45,2142,1794,53.3,41,2,8,30,9.5,20,28.61,9.65
12/30/2025,L132,Beta Garments Ltd,Beta-B3,Buyer 2,11.15,12.18,0.64,2509,1998,73.1,52,2,8,30,9,17,58.74,13.69
12/30/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,14.05,2.46,715,2305,69.6,45,2,8,30,11,10,66.63,4.35
12/30/2025,L058,Alpha Apparels Ltd,Alpha-B3,Buyer 1,14.93,14.68,2.69,994,2450,51.2,45,2,8,30,10.4,22,86.23,11.56
12/30/2025,L027,Gamma Textiles Ltd,Gamma-B3,Buyer 11,20.54,18.98,2.31,1520,2613,65.6,53,2,8,30,10.1,13,93.66,9.19
12/30/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,30.18,2.77,1873,2265,60.2,44,2,8,30,9.9,20,82.96,9.33
12/30/2025,L127,Alpha Apparels Ltd,Alpha-B3,Buyer 8,8.24,7.63,1.23,1409,2013,63,38,2,8,30,10.8,12,51.74,5.03
12/30/2025,L008,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.93,13.47,1.37,1242,2281,55.6,41,2,8,30,8.6,22,50.47,0
12/30/2025,L048,Alpha Apparels Ltd,Alpha-B1,Buyer 3,27.13,24.59,2.46,2400,2495,68.9,38,2,8,30,9.5,5,74.09,7.62
12/30/2025,L009,Gamma Textiles Ltd,Gamma-B2,Buyer 1,29.04,30.19,2.94,891,1585,77.2,41,2,8,30,9.3,15,19.66,4.45
12/30/2025,L033,Beta Garments Ltd,Beta-B1,Buyer 1,41.65,41.32,2.6,2828,1709,56.8,48,2,8,30,8.9,2,78.11,5.22
12/30/2025,L057,Beta Garments Ltd,Beta-B3,Buyer 2,22.07,21.07,2.55,2255,2053,62.1,33,2,8,30,10.2,22,40.22,10.77
12/30/2025,L041,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.52,9.43,2.16,2719,1913,74.5,46,2,8,30,10,18,23.84,1.59
12/30/2025,L026,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.87,46.34,0.6,504,1447,72.6,54,2,8,30,9.3,16,57.65,0
12/30/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,14.25,2.47,1546,836,63.2,46,2,8,30,9.2,22,44.6,7.21
12/30/2025,L030,Beta Garments Ltd,Beta-B3,Buyer 1,8.32,7.7,1.35,2665,1418,66.3,47,2,8,30,10.1,22,34.69,6.3
12/30/2025,L055,Alpha Apparels Ltd,Alpha-B2,Buyer 7,21.48,19.73,0.92,2930,1532,67.6,39,2,8,30,9.4,14,90.28,7.37
12/30/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,15.53,1.47,2987,2746,54.6,43,2,8,30,9.1,15,45.28,14.95
12/30/2025,L017,Alpha Apparels Ltd,Alpha-B1,Buyer 23,35.53,35.71,1.43,883,597,50.7,35,2,8,30,10.9,16,51.69,3.82
12/30/2025,L028,Beta Garments Ltd,Beta-B3,Buyer 1,44.7,43.13,0.51,2724,955,73.8,46,2,8,30,9.5,16,1238.511537,10.09
12/30/2025,L024,Beta Garments Ltd,Beta-B2,Buyer 10,24.6,25.09,1.68,1980,554,62.4,44,2,8,30,9.9,17,50.08,7
12/30/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,9.3,0.78,971,2254,66.5,40,2,8,30,8.4,6,43.74,6.74
12/30/2025,L037,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.62,42.5,2.54,2908,2753,60.8,40,2,8,30,8.4,3,81.87,16.05
12/30/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,21.92,0.98,2404,1086,55.1,55,2,8,30,10.2,2,40.12,9.81
12/30/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,34.56,1.62,1089,1699,77.8,49,2,8,30,9,18,66.91,6.72
12/30/2025,L034,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.27,42.03,2.9,2784,1994,55.2,46,2,8,30,8.4,10,62.82,7.47
12/30/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,43.56,1.98,2875,2468,75.1,57,2,8,30,10.7,20,51.87,10.29
12/30/2025,L049,Beta Garments Ltd,Beta-B2,Buyer 1,33.34,33.93,0.63,2356,1969,54.7,33,2,8,30,8.8,7,68.2,8.22
12/30/2025,L040,Beta Garments Ltd,Beta-B1,Buyer 1,27.23,25.29,1.38,1684,1247,53.4,49,2,8,30,9,2,105.33,8.03
12/30/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,37.37,0.74,930,2662,73.9,48,2,8,30,8.6,4,111.32,11.15
12/30/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,26.7,2.88,1461,1536,58.6,60,2,8,30,9.3,8,68.58,1.95
12/30/2025,L016,Gamma Textiles Ltd,Gamma-B1,Buyer 1,26.7,27.46,2.7,2727,2490,55.1,34,2,8,30,8,6,74.47,8.51
12/30/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,38.57,2.76,2614,1020,75.3,51,2,8,30,9.4,19,26.73,6.16
12/30/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,24.34,1.83,2374,2702,51.8,38,2,8,30,9.7,17,33.45,8.24
12/30/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,25.15,1.73,2966,1131,69,46,2,8,30,9.9,4,22.7,9.59
12/30/2025,L129,Alpha Apparels Ltd,Alpha-B2,Buyer 2,39.88,42.42,0.5,2929,737,58,49,2,8,30,9.8,14,36.59,6.8
12/30/2025,L038,Gamma Textiles Ltd,Gamma-B1,Buyer 1,13.77,13.97,1.71,2180,699,59.7,58,2,8,30,9.7,8,57.17,7.93
12/30/2025,L060,Alpha Apparels Ltd,Alpha-B1,Buyer 7,10.37,9.83,0.51,2220,2908,69.9,46,2,8,30,10.5,15,64.55,8.4
12/30/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,22.73,1.83,703,646,51.3,47,2,8,30,10.9,2,101.82,3.68
12/30/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,32.69,0.91,1013,1121,61.1,44,2,8,30,8.1,16,65.82,5.32
12/30/2025,L108,Alpha Apparels Ltd,Alpha-B2,Buyer 13,33.41,34.25,1.72,1167,2192,54.3,30,2,8,30,10,4,60.87,8.57
12/30/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,22.25,1.5,1848,1240,69.2,39,2,8,30,8.1,9,61.58,8.92
12/30/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,17.59,2.68,646,1411,66.9,38,2,8,30,9.7,3,63.12,1.4
12/30/2025,L071,Gamma Textiles Ltd,Gamma-B2,Buyer 1,13,13.72,0.95,2904,1574,54.4,53,2,8,30,9.1,23,44.49,17.69
12/30/2025,L099,Beta Garments Ltd,Beta-B2,Buyer 2,42.43,43.69,0.68,1262,922,79.1,43,2,8,30,9.9,6,44.79,7.88
12/30/2025,L096,Alpha Apparels Ltd,Alpha-B3,Buyer 12,11.96,12.62,0.59,2094,1963,69,28,2,8,30,9.2,16,75.39,11.55
12/30/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,8.81,1.84,2563,2851,73.5,53,2,8,30,9.4,8,40.05,15.06
12/30/2025,L095,Gamma Textiles Ltd,Gamma-B2,Buyer 2,22.96,21.3,2.61,2739,2715,61.8,53,2,8,30,8.4,22,86.57,4.76
12/30/2025,L081,Alpha Apparels Ltd,Alpha-B1,Buyer 2,32.92,30.28,1.63,1594,1470,70.4,33,2,8,30,9.2,7,30.84,10.59
12/30/2025,L138,Gamma Textiles Ltd,Gamma-B3,Buyer 10,31.01,32.2,0.77,1331,1976,79.2,36,2,8,30,10.9,15,51.77,4.77
12/30/2025,L073,Gamma Textiles Ltd,Gamma-B1,Buyer 14,13.71,14.52,1.08,1325,2304,54.7,56,2,8,30,9.8,6,51.78,3.28
12/30/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,17.21,0.89,2362,860,56.9,47,2,8,30,9.7,2,100.71,20.07
12/30/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,24.67,0.53,1697,2099,64.3,34,2,8,30,10.7,2,11709.26521,9.42
12/30/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,14.91,2.19,2874,2519,71,38,2,8,30,10.6,9,76.57,11.74
12/30/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,13.67,0.82,649,2504,79.4,57,2,8,30,9,9,58.73,12.34
12/30/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,34.56,1.98,563,673,64,40,2,8,30,8.9,1,88.65,98.9575034
12/30/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,18.43,2.93,1073,2811,52.2,40,2,8,30,10.3,18,49.36,17.55
12/30/2025,L003,Alpha Apparels Ltd,Alpha-B1,Buyer 1,31.03,31.22,0.51,2003,2389,55.4,39,2,8,30,8.7,6,7805.570549,11.03
12/30/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,27.93,1.55,1805,2099,55.4,47,2,8,30,8.1,10,114.69,5.96
12/30/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,43.54,0.53,1175,839,58.3,49,2,8,30,10.2,13,71.65,3.6
12/30/2025,L090,Gamma Textiles Ltd,Gamma-B1,Buyer 8,44.34,44.2,2.21,1599,2356,70.6,26,2,8,30,9.9,14,27.96,4.36
12/30/2025,L084,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.37,33.16,0.82,1023,2661,50.1,52,2,8,30,10.8,6,19.59,14.74
12/30/2025,L104,Alpha Apparels Ltd,Alpha-B3,Buyer 3,30.84,32.26,2.79,1548,2599,56.4,52,2,8,30,8.6,20,39.44,5.65
12/30/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,25.03,2.63,1247,2242,78.5,57,2,8,30,9.1,19,24.52,15.63
12/30/2025,L097,Gamma Textiles Ltd,Gamma-B3,Buyer 2,40.96,44.82,2.78,1229,2237,80,44,2,8,30,8.2,24,33.6,3.86
12/30/2025,L087,Gamma Textiles Ltd,Gamma-B2,Buyer 1,25.36,23.85,1.08,1690,848,62.4,46,2,8,30,10.2,10,44.72,0
12/30/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,13.44,2.75,910,1898,59.8,47,2,8,30,9.5,15,78.24,3.22
12/30/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,10.93,0.93,867,1648,73.2,42,2,8,30,8.1,5,14.36,9.23
12/30/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,28.2,2.75,2181,2725,68.3,49,2,8,30,9.7,15,35.25,10.38
12/30/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,41.66,1.15,1874,1646,64.9,46,2,8,30,8.9,19,58.24,6.99
12/30/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,27.8,1.96,2724,2354,79.6,43,2,8,30,9.9,23,47.11,6.98
12/30/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,18.8,1.52,864,1571,79.4,40,2,8,30,10.8,4,26.45,5.88
12/30/2025,L000,Beta Garments Ltd,Beta-B2,Buyer 3,36.14,38.67,1.23,1168,623,58,33,2,8,30,8.2,2,92.35,90.33512542
12/30/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,39.53,1.27,2559,2760,56.8,40,2,8,30,9.4,2,79.08,3.85
12/30/2025,L001,Alpha Apparels Ltd,Alpha-B2,Buyer 2,30.57,29.59,2.74,714,2922,55.4,34,2,8,30,9,21,17.47,9.31
12/30/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,20.93,1.69,2860,1693,52.4,44,2,8,30,9.1,11,89.52,6.15
12/30/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,29.06,2.18,1207,2843,78.1,38,2,8,30,9.3,6,81.03,4.86
12/30/2025,L139,Alpha Apparels Ltd,Alpha-B3,Buyer 1,12.08,12,1.22,1810,1812,69.5,43,2,8,30,9.6,17,45.13,10.3
12/30/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,28.43,1.99,2069,1103,55.3,32,2,8,30,10.4,5,68.93,5.24
12/30/2025,L085,Beta Garments Ltd,Beta-B1,Buyer 1,28.75,30.11,1.64,978,563,55.6,34,2,8,30,8.6,17,33.82,9.5
12/31/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,18.63,0.52,1650,2994,63.4,44,2,8,30,10.8,18,95.43,19.97
12/31/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,11.04,0.9,2139,2904,53.3,36,2,8,30,9.3,7,23.3,7.88
12/31/2025,L048,Alpha Apparels Ltd,Alpha-B1,Buyer 3,27.13,29.78,0.72,2647,2269,57.3,54,2,8,30,8.2,18,74.96,3.66
12/31/2025,L049,Beta Garments Ltd,Beta-B2,Buyer 1,33.34,31.75,2.87,2131,2345,55.7,27,2,8,30,10.9,24,66.21,3.49
12/31/2025,L075,Alpha Apparels Ltd,Alpha-B3,Buyer 3,38.76,40.99,0.58,1535,2743,78.9,39,2,8,30,10.1,8,53.28,1.03
12/31/2025,L007,Beta Garments Ltd,Beta-B2,Buyer 3,26.92,28.91,0.56,831,1329,74.3,23,2,8,30,8.9,8,79.71,2.08
12/31/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,14.85,1.96,2241,695,66.5,50,2,8,30,8.6,12,54.53,4.56
12/31/2025,L003,Alpha Apparels Ltd,Alpha-B1,Buyer 1,31.03,32.77,1.86,1524,1640,54,44,2,8,30,10.9,21,13082.26881,11.3
12/31/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,26.58,2.1,1420,577,66.8,44,2,8,30,10.5,22,26.47,10.97
12/31/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,34.85,1.26,2266,816,76.4,52,2,8,30,10.8,14,31.61,9.45
12/31/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,19.73,1.49,2468,729,58.4,50,2,8,30,9.5,13,58.93,10.41
12/31/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,27.69,0.99,2438,1858,58.6,54,2,8,30,8.9,21,72.57,7.72
12/31/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,44.18,1.85,1569,1851,58.8,47,2,8,30,8.1,4,103.35,9.36
12/31/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,21.19,1.55,1576,1036,51.2,57,2,8,30,9.5,25,38.85,5.67
12/31/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,17.76,1.38,573,1179,67.7,48,2,8,30,9.6,4,79.27,4.6
12/31/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,34.48,2.57,1964,2883,64.8,43,2,8,30,8.7,18,58.73,5.84
12/31/2025,L022,Beta Garments Ltd,Beta-B3,Buyer 11,14.16,13.01,1.79,2600,917,56.9,37,2,8,30,8.7,13,26.03,18.14
12/31/2025,L014,Beta Garments Ltd,Beta-B1,Buyer 1,33.48,34.09,1.25,2951,781,50.6,26,2,8,30,10.1,7,53.33,2.31
12/31/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,24.5,2.7,814,1058,66.3,46,2,8,30,8.1,16,59.82,7.46
12/31/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,39.56,0.56,1517,2432,69.7,39,2,8,30,10.3,11,92.09,13.83
12/31/2025,L130,Beta Garments Ltd,Beta-B1,Buyer 13,21.12,20.35,0.6,1059,2030,78.1,61,2,8,30,10.9,11,63.18,0
12/31/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,19.48,2.18,2196,2397,68.6,41,2,8,30,8.6,17,35.6,7.19
12/31/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,7.94,1,784,1726,65,46,2,8,30,10.9,22,50.03,10.98
12/31/2025,L095,Gamma Textiles Ltd,Gamma-B2,Buyer 2,22.96,22.91,2.19,576,1243,68.6,39,2,8,30,8.2,1,87.48,7.42
12/31/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,39.39,2.56,1359,1187,76.1,38,2,8,30,8.6,2,81.97,10.94
12/31/2025,L006,Beta Garments Ltd,Beta-B2,Buyer 2,30.79,32.98,1.27,2222,2767,62.5,48,2,8,30,10.5,18,74.26,9.62
12/31/2025,L000,Beta Garments Ltd,Beta-B2,Buyer 3,36.14,33.6,0.74,2926,2167,71.8,41,2,8,30,9.7,2,91.74,0
12/31/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,41.66,2.76,1647,1330,75.4,60,2,8,30,9.1,3,47.91,11.21
12/31/2025,L073,Gamma Textiles Ltd,Gamma-B1,Buyer 14,13.71,14.86,2.41,1900,822,79.9,39,2,8,30,8.7,18,55.75,2.15
12/31/2025,L094,Gamma Textiles Ltd,Gamma-B2,Buyer 2,23.58,24.72,1.01,2007,2061,60.9,41,2,8,30,8.7,10,36.9,5.94
12/31/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,33.96,1.89,545,2278,75.2,51,2,8,30,10.8,25,63.82,7.52
12/31/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,25.69,1.24,1086,1332,61.9,47,2,8,30,9.4,12,43.11,10.93
12/31/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,31.69,2.2,1601,1955,53,40,2,8,30,8.1,8,120,6.41
12/31/2025,L082,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.55,37.98,3,827,592,61.3,59,2,8,30,8.6,9,107.94,12.75
